timestamp,alpha,beta,r_squared
2025-04-03 09:30:00-04:00,,,
2025-04-03 09:31:00-04:00,2.0266497950922636e-07,1.2126094103430078,0.9955637426411861
2025-04-03 09:32:00-04:00,0.0001997572729265534,0.5419091204496338,0.9896064356187022
2025-04-03 09:33:00-04:00,1.3391827177161101e-06,1.0202670578828141,0.997689405275066
2025-04-03 09:34:00-04:00,2.12915770308369e-06,0.9912306752528205,0.9948004307481619
2025-04-03 09:35:00-04:00,1.1019248624360312e-05,0.8277293280815208,0.9969666454301529
2025-04-03 09:36:00-04:00,1.9714782028477347e-06,0.9966758898460436,0.994966503229739
2025-04-03 09:37:00-04:00,5.677368172639747e-07,1.0909900282820533,0.9990780946329713
2025-04-03 09:38:00-04:00,0.0001750992585842216,0.551522560049895,0.9946423117181057
2025-04-03 09:39:00-04:00,8.777150985914912e-07,1.0539307645776497,0.9983894157281756
2025-04-03 09:40:00-04:00,7.3173702296737104e-06,0.8568516418672965,0.9988497565073478
2025-04-03 09:41:00-04:00,2.9567595799016012e-05,0.7361616567987033,0.9946935756993394
2025-04-03 09:42:00-04:00,1.6270158165365967e-06,0.9885397588866975,0.9976338821851878
2025-04-03 09:43:00-04:00,5.414079897993413e-06,0.872889978697051,0.9934587324485297
2025-04-03 09:44:00-04:00,2.2195076581697616e-06,0.9662282456888309,0.9945357543981665
2025-04-03 09:45:00-04:00,4.6113342617989253e-07,1.126721412503865,0.995447995769682
2025-04-03 09:46:00-04:00,7.341039261818162e-05,0.6356466974566333,0.9930168694202229
2025-04-03 09:47:00-04:00,1.4771986278162077e-06,0.9877750286045308,0.9981576066347466
2025-04-03 09:48:00-04:00,5.603191706971404e-07,1.0911092746753555,0.9957984969090108
2025-04-03 09:49:00-04:00,2.4562144492982993e-06,0.9616128308949355,0.995015015389372
2025-04-03 09:50:00-04:00,1.4774105356207196e-07,1.2119745650518974,0.9942846909194301
2025-04-03 09:51:00-04:00,5.823272730456424e-08,1.2905897366795103,0.9971748997766777
2025-04-03 09:52:00-04:00,7.23263908919592e-05,0.6352502196386146,0.995288800115674
2025-04-03 09:53:00-04:00,1.6613937540145496e-07,1.1823484442632424,0.9979893416982559
2025-04-03 09:54:00-04:00,1.018628435017994e-07,1.2399941016914753,0.9970804500025044
2025-04-03 09:55:00-04:00,1.538921228908289e-05,0.7815309399379639,0.997763215236962
2025-04-03 09:56:00-04:00,9.794301726794592e-08,1.2312995948091028,0.9965507841227301
2025-04-03 09:57:00-04:00,8.187507114479193e-08,1.267789219453089,0.9929147853973792
2025-04-03 09:58:00-04:00,5.487410983011722e-05,0.6553134096509514,0.9883528511008615
2025-04-03 09:59:00-04:00,1.4212489941022942e-05,0.7821685355542615,0.9986529245322993
2025-04-03 10:00:00-04:00,1.5268838790454962e-08,1.7119629723272025,0.9987577003054808
2025-04-03 10:01:00-04:00,3.9057606288568465e-05,0.6946329653010355,0.9858970096494891
2025-04-03 10:02:00-04:00,0.00014379632128353305,0.556145357248401,0.9842674573355465
2025-04-03 10:03:00-04:00,4.393980309543599e-06,0.8944998989407448,0.9888262377138021
2025-04-03 10:04:00-04:00,2.8582150755869555e-06,0.9339014033458314,0.9989882710607593
2025-04-03 10:05:00-04:00,2.1582666648657382e-10,1.8016061474042084,0.9949757548125054
2025-04-03 10:06:00-04:00,2.3806371816846587e-07,1.160105092044102,0.9904139471157702
2025-04-03 10:07:00-04:00,1.1678549136380296e-07,1.2400708829508413,0.9959021263280499
2025-04-03 10:08:00-04:00,6.36678168767409e-05,0.6366084992711596,0.9983135720347013
2025-04-03 10:09:00-04:00,7.044544606250897e-06,0.8465117134300804,0.9983138363966712
2025-04-03 10:10:00-04:00,2.8223391007614763e-06,0.910546697867745,0.9984979562244263
2025-04-03 10:11:00-04:00,1.2118896723086888e-05,0.7994676426487414,0.9989093703632699
2025-04-03 10:12:00-04:00,4.837743735807077e-07,1.0768576690819585,0.9917630490470348
2025-04-03 10:13:00-04:00,1.700305848734871e-07,1.1832697009052382,0.9955896774946176
2025-04-03 10:14:00-04:00,8.582349826793808e-06,0.827883709330831,0.9971918305390599
2025-04-03 10:15:00-04:00,1.3951489435285842e-05,0.7681767242665429,0.9989254811847001
2025-04-03 10:16:00-04:00,1.0109497662933254e-06,1.0172835726692215,0.9953249623398456
2025-04-03 10:17:00-04:00,1.77593069284421e-05,0.7460679362038131,0.9957626166030077
2025-04-03 10:18:00-04:00,3.1258694635621625e-06,0.918132861211282,0.9984161497482616
2025-04-03 10:19:00-04:00,8.247376205441756e-05,0.5611543113747692,0.9839630514037272
2025-04-03 10:20:00-04:00,3.392110268634715e-08,1.2632977184813308,0.9889853750383373
2025-04-03 10:21:00-04:00,5.930294223772681e-05,0.6354578761621829,0.9900042392335542
2025-04-03 10:22:00-04:00,3.455056324103359e-06,0.8850151961835563,0.996231171345374
2025-04-03 10:23:00-04:00,9.662422647056324e-07,1.0066419866697236,0.9944204315998213
2025-04-03 10:24:00-04:00,2.9481999401426605e-06,0.9049006786171039,0.9979999803230093
2025-04-03 10:25:00-04:00,2.678068721452986e-06,0.8621881195845242,0.9861980478271538
2025-04-03 10:26:00-04:00,1.3850302560433065e-05,0.7584852502926053,0.9970918494550496
2025-04-03 10:27:00-04:00,1.0715069942941775e-06,1.0123107848792083,0.9959226134575488
2025-04-03 10:28:00-04:00,2.807802279996187e-05,0.7516970363958217,0.9875076374396616
2025-04-03 10:29:00-04:00,1.9095971525608495e-06,0.9791768632254911,0.9976171984595931
2025-04-03 10:30:00-04:00,2.5152816906131162e-05,0.7698536753854891,0.9727631957618491
2025-04-03 10:31:00-04:00,2.0443574762188646e-06,0.9371171856188288,0.9930470147189817
2025-04-03 10:32:00-04:00,9.433484217389022e-06,0.7908604015723741,0.9974790903171574
2025-04-03 10:33:00-04:00,8.47433729981001e-06,0.8030835919837898,0.9975220189105035
2025-04-03 10:34:00-04:00,5.877664822870815e-06,0.8316852443830486,0.9943742129791133
2025-04-03 10:35:00-04:00,8.727674107017458e-06,0.7935369244298431,0.994928823074732
2025-04-03 10:36:00-04:00,1.0529161260385115e-05,0.8425155131285098,0.9725696141496355
2025-04-03 10:37:00-04:00,8.355757366215703e-07,1.0789522302284853,0.994845248377164
2025-04-03 10:38:00-04:00,7.880644547246403e-07,1.0900554959057738,0.9932727414026529
2025-04-03 10:39:00-04:00,8.873889308712635e-07,1.0706201221680174,0.9960459471282571
2025-04-03 10:40:00-04:00,9.442781849656267e-07,1.0652124713958082,0.9976578399593636
2025-04-03 10:41:00-04:00,3.378459810619969e-06,0.9780120667107116,0.9856224886359632
2025-04-03 10:42:00-04:00,2.256970744153247e-06,0.9349379857923712,0.9940581673033394
2025-04-03 10:43:00-04:00,1.2960772645662638e-06,1.0001015889295184,0.9976602005106256
2025-04-03 10:44:00-04:00,1.6712442467580273e-06,0.9770753603581493,0.9943019899528558
2025-04-03 10:45:00-04:00,3.6254597485941474e-06,0.8981132112190054,0.998970990802324
2025-04-03 10:46:00-04:00,4.3075830667084445e-07,1.1090579281650188,0.997502470297573
2025-04-03 10:47:00-04:00,2.21871985080135e-06,0.959940509934121,0.9923600340382907
2025-04-03 10:48:00-04:00,1.8252361837619512e-06,0.9751537110888903,0.9950626763805334
2025-04-03 10:49:00-04:00,7.528896670694173e-09,1.481692750913029,0.9940242101514145
2025-04-03 10:50:00-04:00,4.659944520938583e-06,0.8731067386094207,0.9968105333578055
2025-04-03 10:51:00-04:00,5.428643221745122e-07,1.0782175699271448,0.9951812344869981
2025-04-03 10:52:00-04:00,3.707421768315067e-06,0.90063151855816,0.9969759235085075
2025-04-03 10:53:00-04:00,1.2631337896531659e-05,0.7858694935793189,0.9947991797993427
2025-04-03 10:54:00-04:00,1.4852103085575327e-06,0.9899974770181922,0.9950968105136635
2025-04-03 10:55:00-04:00,1.6809890898975928e-06,0.9715905465549792,0.9964801188347046
2025-04-03 10:56:00-04:00,1.281741437742776e-06,1.0063006149755447,0.9981729346889653
2025-04-03 10:57:00-04:00,1.0085714860173217e-06,1.009183286058332,0.9968037676234609
2025-04-03 10:58:00-04:00,1.0243086794381338e-06,1.0183097195424633,0.9972834553053805
2025-04-03 10:59:00-04:00,8.037569175333757e-07,1.0416287926267913,0.9970639030839832
2025-04-03 11:00:00-04:00,1.3701673719617256e-06,0.991003957562395,0.9980723211160096
2025-04-03 11:01:00-04:00,1.0943502950524198e-06,1.008985155960086,0.9965968906750822
2025-04-03 11:02:00-04:00,2.8722875885319713e-07,1.1311661597184774,0.9961942724277608
2025-04-03 11:03:00-04:00,3.4675325476097726e-07,1.1125701879107357,0.9956907432810811
2025-04-03 11:04:00-04:00,1.0143408912454868e-06,1.0155026512478011,0.9968562677205092
2025-04-03 11:05:00-04:00,1.0299342650342213e-05,0.7946275787144766,0.9983795722847687
2025-04-03 11:06:00-04:00,9.672280085002373e-07,1.0191982225227332,0.9980463301746156
2025-04-03 11:07:00-04:00,1.0023861044396966e-07,1.233880366933516,0.9961468500443922
2025-04-03 11:08:00-04:00,6.396635854795962e-07,1.0575921279017573,0.9957176107159044
2025-04-03 11:09:00-04:00,1.302533068443274e-07,1.1964508365636497,0.9965431735495275
2025-04-03 11:10:00-04:00,3.903334574634565e-06,0.8802635567591904,0.9974171509857618
2025-04-03 11:11:00-04:00,5.062221558331319e-07,1.0701464015942355,0.9946450275165656
2025-04-03 11:12:00-04:00,1.1257904703344247e-06,1.0053260934962684,0.9972844348003677
